ID_Transacao,ID_Pedido,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TRX0007510,PED003978,2026-05-23,CLI00547,Mouse Sem Fio,Acessorios,"95,20",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0007511,PED003979,26-05-2026,CLI00192,Smart TV 50,Eletronicos,"R$ 2.509,85",2,Campinas/SP/Brasil,Pix,Entregue
TRX0007512,PED003979,2026-05-26,CLI00192,Tenis Corrida Leve,esporte,353.71,1,Campinas/SP/Brasil,Pix,Entregue
TRX0007513,PED003980,30-05-2026,CLI00177,Mochila para Notebook,Acessorios,"184,70",1,Florianopolis/SC/Brasil,Boleto,Devolvido
TRX0007514,PED003981,02/05/2026,CLI00537,Liquidificador Potente,Casa,"R$ 235,80",2,Uberlandia/MG/Brasil,Cartao de Credito,Entregue
TRX0007515,PED003982,08/05/2026,CLI00014,Halteres 10kg,ESPORTE,"R$ 189,23",1,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0007516,PED003982,2026-05-08,CLI00014,Monitor 27,Eletrônicos,"R$ 1.103,15",2,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0007517,PED003982,08-05-2026,CLI00014,Garrafa Termica,Esporte,"126,14",1,Curitiba/PR/Brasil,Cartao de Debito,entregue
TRX0007518,PED003982,2026-05-08,CLI00014,Notebook Ultrafino,Eletronicos,"R$ 3.305,15",1,Curitiba/PR/Brasil,Cartao de Debito,Entregue
TRX0007519,PED003983,14/05/2026,CLI00239,Capa para Smartphone,Acessorios,49.64,1,Campinas/SP/Brasil,Pix,Entregue
TRX0007520,PED003983,2026-05-14,CLI00239,Vestido Midi,Moda,215.42,1,Campinas/SP/Brasil,Pix,Entregue
TRX0007521,PED003984,30/05/2026,CLI00069,Notebook Ultrafino,Eletronicos,3374.38,2,Santos/SP/Brasil,Cartao de Credito,Processando
TRX0007522,PED003985,25/05/2026,CLI00305,Camiseta Dry Fit,ESPORTE,"R$ 85,36",1,Campinas/SP/Brasil,Pix,Entregue
TRX0007523,PED003986,2026-05-07,CLI00385,Garrafa Termica,Esporte,119.26,1,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0007524,PED003986,2026-05-07,CLI00385,Capa para Smartphone,Acessorios,"50,79",3,Belo Horizonte/MG/Brasil,Pix,Entregue
TRX0007845,PED004147,13/06/2026,CLI00492,Tenis Corrida Leve,Esporte,"R$ 312,91",2,Rio de Janeiro/RJ/Brasil,Cartao de Credito,Cancelado
TRX0007525,PED003987,2026-05-28,CLI00191,Headset Gamer,Acessorios,"R$ 263,43",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0007526,PED003987,2026-05-28,CLI00191,Livro SQL Essencial,Livros,"84,92",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0001173,PED000625,08/11/2024,CLI00002,Calca Jeans Reta,Moda,"191,46",1,Florianopolis/SC/Brasil,Cartao de Credito,Entregue
TRX0007527,PED003987,28/05/2026,CLI00191,Calca Jeans Reta,Moda,"R$ 194,60",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0007528,PED003988,28/05/2026,CLI00440,Camiseta Dry Fit,Esporte,79.79,2,Sao Paulo/SP/Brasil,Cartao de Debito,Enviado
TRX0007529,PED003988,28/05/2026,CLI00440,Jaqueta Corta Vento,Moda,286.33,1,Sao Paulo/SP/Brasil,Cartao de Debito,Enviado
TRX0007530,PED003988,2026-05-28,CLI00440,Notebook Ultrafino,Eletronicos,"R$ 3.333,98",1,Sao Paulo/SP/Brasil,Cartao de Debito,Enviado
TRX0007531,PED003989,2026-05-28,CLI00305,Calca Jeans Reta,Moda,"R$ 200,61",2,Campinas/SP/Brasil,Pix,Devolvido
TRX0007532,PED003990,13-05-2026,CLI00219,Vestido Midi,Moda,"219,30",2,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0007533,PED003991,07-05-2026,CLI00600,Aspirador Robo,Casa,"1.617,03",1,Fortaleza/CE/Brasil,Pix,Entregue
TRX0007534,PED003992,2026-05-03,CLI00542,Liquidificador Potente,Casa,236.35,2,Curitiba/PR/Brasil,Cartao de Credito,Cancelado
TRX0007535,PED003992,03/05/2026,CLI00542,Tablet 10,Eletronicos,1335.03,1,Curitiba/PR/Brasil,Cartao de Credito,CANCELADO
TRX0007536,PED003993,2026-05-24,CLI00632,Notebook Ultrafino,Eletronicos,"3.497,56",2,Brasilia/DF/Brasil,Pix,Cancelado
TRX0007537,PED003994,04-05-2026,CLI00347,Halteres 10kg,Esporte,"R$ 187,96",1,Curitiba/PR/Brasil,Boleto,entregue
TRX0007538,PED003994,2026-05-04,CLI00347,Monitor 27,Eletronicos,"R$ 1.148,93",4,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007539,PED003994,04/05/2026,CLI00347,Carregador Turbo,Acessorios,"R$ 102,45",2,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007540,PED003994,2026-05-04,CLI00347,Livro Dados em Acao,LIVROS,"R$ 88,87",2,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007541,PED003994,2026-05-04,CLI00347,Smartphone X200,eletronicos,"R$ 2.241,92",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007542,PED003995,20-05-2026,CLI00305,Carregador Turbo,Acessorios,"R$ 105,16",1,Campinas/SP/Brasil,Boleto,Cancelado
TRX0007543,PED003995,2026-05-20,CLI00305,Camisa Social Slim,Moda,167.30,2,Campinas/SP/Brasil,Boleto,Cancelado
TRX0007544,PED003995,20/05/2026,CLI00305,Jogo de Panelas,Casa,"380,20",2,Campinas/SP/Brasil,Boleto,CANCELADO
TRX0007545,PED003995,2026-05-20,CLI00305,Tablet 10,eletronicos,"R$ 1.270,37",1,Campinas/SP/Brasil,Boleto,Cancelado
TRX0007546,PED003996,2026-05-11,CLI00060,Carregador Turbo,Acessorios,"R$ 104,65",2,Sao Paulo/SP/Brasil,Cartao de Debito,entregue
TRX0002993,PED001588,2025-04-26,CLI00038,Carregador Turbo,Acessorios,"105,09",1,Campinas/SP/Brasil,Cartao de Credito,Entregue
TRX0007547,PED003996,11-05-2026,CLI00060,Livro Historia do Brasil,Livros,"69,13",2,Sao Paulo/SP/Brasil,Cartao de Debito,Entregue
TRX0007548,PED003996,11/05/2026,CLI00060,Cafeteira Eletrica,Casa,308.79,1,Sao Paulo/SP/Brasil,Cartao de Debito,Entregue
TRX0007549,PED003996,11/05/2026,CLI00060,Tapete de Yoga,Esporte,"R$ 153,79",2,Sao Paulo/SP/Brasil,Cartao de Debito,Entregue
TRX0007550,PED003997,22/05/2026,CLI00480,Tenis Corrida Leve,Esporte,319.95,1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007551,PED003997,2026-05-22,CLI00480,Camiseta Dry Fit,Esporte,"R$ 76,42",2,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007552,PED003998,2026-05-04,CLI00652,Mochila para Notebook,ACESSORIOS,"R$ 173,96",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007553,PED003999,29-05-2026,CLI00417,Garrafa Termica,Esporte,"122,56",1,Sao Paulo/SP/Brasil,Cartao de Credito,Devolvido
TRX0007554,PED004000,2026-05-21,CLI00014,Jaqueta Corta Vento,Moda,"274,70",1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0007555,PED004001,2026-05-14,CLI00148,Livro Historia do Brasil,Livros,"73,74",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007556,PED004002,2026-05-30,CLI00342,Carregador Turbo,Acessorios,"103,79",2,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0007557,PED004002,30-05-2026,CLI00342,Vestido Midi,MODA,216.05,2,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0007558,PED004002,30/05/2026,CLI00342,Camiseta Dry Fit,Esporte,"R$ 85,77",1,Recife/PE/Brasil,Cartao de Credito,Entregue
TRX0007559,PED004003,2026-05-23,CLI00652,Jaqueta Corta Vento,Moda,"R$ 272,81",1,Fortaleza/CE/Brasil,Pix,Entregue
TRX0007560,PED004003,2026-05-23,CLI00652,Notebook Ultrafino,Eletronicos,3684.25,1,Fortaleza/CE/Brasil,Pix,Entregue
TRX0007561,PED004003,2026-05-23,CLI00652,Livro SQL Essencial,Livros,82.93,1,Fortaleza/CE/Brasil,Pix,Entregue
TRX0007562,PED004004,2026-05-16,CLI00467,Liquidificador Potente,casa,221.57,4,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0007563,PED004004,2026-05-16,CLI00467,Calca Jeans Reta,Moda,"197,51",1,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0007564,PED004004,2026-05-16,CLI00467,Tablet 10,Eletronicos,"R$ 1.326,36",2,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0007565,PED004005,2026-05-24,CLI00366,Camiseta Dry Fit,Esporte,86.24,2,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007566,PED004005,24-05-2026,CLI00366,Liquidificador Potente,Casa,"R$ 233,30",1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007567,PED004005,2026-05-24,CLI00366,Garrafa Termica,Esporte,"R$ 123,67",1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007568,PED004005,2026-05-24,CLI00366,Aspirador Robo,Casa,1629.45,1,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007569,PED004006,2026-05-21,CLI00662,Livro Dados em Acao,livros,"85,23",2,Recife/PE/Brasil,Pix,Entregue
TRX0007570,PED004007,25-05-2026,CLI00480,Vestido Midi,moda,"225,33",4,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007571,PED004007,25/05/2026,CLI00480,Capa para Smartphone,Acessorios,"R$ 47,42",2,Porto Alegre/RS/Brasil,Pix,Entregue
TRX0007572,PED004008,2026-05-01,CLI00143,Monitor 27,Eletronicos,"R$ 1.186,27",1,Porto Alegre/RS/Brasil,Cartao de Credito,Entregue
TRX0007573,PED004009,2026-05-05,CLI00460,Livro Dados em Acao,Livros,93.17,1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007574,PED004009,05/05/2026,CLI00460,Mochila para Notebook,Acessorios,"R$ 191,73",1,Sao Paulo/SP/Brasil,Pix,ENTREGUE
TRX0007575,PED004009,05-05-2026,CLI00460,Notebook Gamer,Eletronicos,4805.60,2,Sao Paulo/SP/Brasil,Pix,ENTREGUE
TRX0007576,PED004010,2026-05-22,CLI00236,Capa para Smartphone,Acessorios,"51,87",1,Sao Paulo/SP/Brasil,Cartao de Credito,Processando
TRX0007577,PED004010,22-05-2026,CLI00236,Liquidificador Potente,Casa,"R$ 227,24",2,Sao Paulo/SP/Brasil,Cartao de Credito,Processando
TRX0007578,PED004010,22/05/2026,CLI00236,Headset Gamer,Acessorios,1846.80,1,Sao Paulo/SP/Brasil,Cartao de Credito,Processando
TRX0007579,PED004010,2026-05-22,CLI00236,Smart TV 50,Eletronicos,2559.39,1,Sao Paulo/SP/Brasil,Cartao de Credito,Processando
TRX0007580,PED004011,27-05-2026,CLI00007,Headset Gamer,acessorios,274.06,1,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0005211,PED002767,2025-11-28,CLI00563,Notebook Gamer,Eletronicos,5107.02,1,Porto Alegre/RS/Brasil,Cartao de Credito,Enviado
TRX0007581,PED004011,2026-05-27,CLI00007,Aspirador Robo,Casa,"1.573,02",1,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0007582,PED004012,2026-05-19,CLI00222,Mochila para Notebook,Acessorios,"186,81",1,Belo Horizonte/MG/Brasil,Cartao de Credito,Entregue
TRX0007583,PED004012,19/05/2026,CLI00222,Halteres 10kg,Esporte,"R$ 199,44",2,Belo Horizonte/MG/Brasil,Cartao de Credito,Entregue
TRX0007584,PED004013,2026-05-30,CLI00647,Luminaria de Mesa,Casa,"132,59",3,Recife/PE/Brasil,Cartao de Debito,Entregue
TRX0007585,PED004014,30-05-2026,CLI00361,Carregador Turbo,Acessorios,102.32,1,Santos/SP/Brasil,Pix,Entregue
TRX0007586,PED004014,2026-05-30,CLI00361,Luminaria de Mesa,Casa,145.68,1,Santos/SP/Brasil,Pix,Entregue
TRX0007587,PED004014,30/05/2026,CLI00361,Notebook Ultrafino,Eletronicos,3394.25,1,Santos/SP/Brasil,Pix,Entregue
TRX0007588,PED004015,2026-05-02,CLI00335,Teclado Mecanico,Acessorios,"339,41",1,Recife/PE/Brasil,Boleto,processando
TRX0007589,PED004015,2026-05-02,CLI00335,Liquidificador Potente,Casa,"233,81",2,Recife/PE/Brasil,Boleto,Processando
TRX0007590,PED004016,2026-05-26,CLI00062,Vestido Midi,Moda,208.65,2,Curitiba/PR/Brasil,Pix,Entregue
TRX0007591,PED004017,11-05-2026,CLI00507,Luminaria de Mesa,Casa,141.86,1,Niteroi/RJ/Brasil,Pix,Entregue
TRX0007592,PED004017,2026-05-11,CLI00507,Capa para Smartphone,Acessorios,292.36,1,Niteroi/RJ/Brasil,Pix,Entregue
TRX0007593,PED004017,11-05-2026,CLI00507,Teclado Mecanico,Acessorios,372.89,1,Niteroi/RJ/Brasil,Pix,Entregue
TRX0007594,PED004018,2026-05-15,CLI00686,Hub USB-C,Acessorios,123.86,1,Santos/SP/Brasil,Boleto,Cancelado
TRX0007595,PED004018,2026-05-15,CLI00686,Garrafa Termica,Esporte,119.46,1,Santos/SP/Brasil,Boleto,Cancelado
TRX0007596,PED004018,2026-05-15,CLI00686,Halteres 10kg,Esporte,"180,05",1,Santos/SP/Brasil,Boleto,Cancelado
TRX0007597,PED004018,15/05/2026,CLI00686,Mouse Sem Fio,Acessorios,93.14,1,Santos/SP/Brasil,Boleto,Cancelado
TRX0007598,PED004018,2026-05-15,CLI00686,Vestido Midi,Moda,214.16,1,Santos/SP/Brasil,Boleto,Cancelado
TRX0007599,PED004019,2026-05-05,CLI00014,Notebook Ultrafino,Eletronicos,3331.10,1,Curitiba/PR/Brasil,Pix,Entregue
TRX0007600,PED004020,2026-05-09,CLI00048,Jaqueta Corta Vento,Moda,"R$ 284,97",1,Salvador/BA/Brasil,Pix,Cancelado
TRX0007601,PED004021,2026-05-02,CLI00075,Jogo de Panelas,Casa,"R$ 384,72",3,Campinas/SP/Brasil,Cartao de Credito,Entregue
,PED004022,2026-05-01,CLI00568,Cafeteira Eletrica,Casa,278.96,1,Sao Paulo/SP/Brasil,Boleto,Entregue
TRX0007603,PED004023,09-05-2026,CLI00062,Mochila para Notebook,Acessorios,182.71,1,Curitiba/PR/Brasil,Pix,Entregue
TRX0007604,PED004024,2026-05-04,CLI00541,Hub USB-C,Acessorios,"R$ 125,37",1,Sao Paulo/SP/Brasil,Boleto,Cancelado
TRX0007605,PED004024,04-05-2026,CLI00541,Livro SQL Essencial,Livros,"R$ 79,48",1,Sao Paulo/SP/Brasil,Boleto,Cancelado
TRX0007606,PED004025,2026-05-06,CLI00069,Headset Gamer,Acessorios,"R$ 252,19",1,Santos/SP/Brasil,Boleto,Entregue
TRX0007607,PED004025,2026-05-06,CLI00069,Halteres 10kg,Esporte,"R$ 199,93",2,Santos/SP/Brasil,Boleto,entregue
TRX0007608,PED004026,04/05/2026,CLI00482,Camiseta Dry Fit,ESPORTE,"R$ 82,55",1,Fortaleza/CE/Brasil,Cartao de Credito,Enviado
TRX0007609,PED004026,04-05-2026,CLI00482,Smartphone X200,Eletronicos,"R$ 2.108,99",2,Fortaleza/CE/Brasil,Cartao de Credito,Enviado
TRX0007610,PED004026,04-05-2026,CLI00482,Carregador Turbo,Acessorios,104.45,2,Fortaleza/CE/Brasil,Cartao de Credito,Enviado
TRX0007611,PED004027,2026-05-28,CLI00451,Tapete de Yoga,Esporte,152.40,2,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0007612,PED004027,2026-05-28,CLI00451,Halteres 10kg,Esporte,194.21,1,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0007613,PED004027,28/05/2026,CLI00451,Aspirador Robo,Casa,"R$ 1.643,96",3,Curitiba/PR/Brasil,Cartao de Credito,Entregue
TRX0007614,PED004028,2026-05-21,CLI00534,Tapete de Yoga,Esporte,157.32,1,Fortaleza/CE/Brasil,Pix,Processando
TRX0007615,PED004028,2026-05-21,CLI00534,Halteres 10kg,ESPORTE,"R$ 200,07",1,Fortaleza/CE/Brasil,Pix,PROCESSANDO
TRX0007616,PED004028,21/05/2026,CLI00534,,Eletrônicos,2696.19,1,Fortaleza/CE/Brasil,Pix,Processando
TRX0007617,PED004029,2026-05-10,CLI00408,Livro Dados em Acao,Livros,89.26,1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007618,PED004030,2026-05-27,CLI00343,Smart TV 50,Eletronicos,"2.519,09",1,Salvador/BA/Brasil,Boleto,Entregue
TRX0007619,PED004031,2026-05-14,CLI00014,Liquidificador Potente,Casa,229.53,1,Curitiba/PR/Brasil,Cartao de Credito,Processando
TRX0007620,PED004031,2026-05-14,CLI00014,Hub USB-C,Acessorios,135.37,1,Curitiba/PR/Brasil,Cartao de Credito,Processando
TRX0007621,PED004032,28/05/2026,CLI00236,Capa para Smartphone,acessorios,51.61,1,Sao Paulo/SP/Brasil,Cartao de Credito,CANCELADO
TRX0007622,PED004033,05-05-2026,CLI00226,Mochila para Notebook,Acessorios,187.26,1,Salvador/BA/Brasil,Cartao de Debito,Processando
TRX0007623,PED004034,2026-05-18,CLI00265,Notebook Gamer,Eletronicos,"5.016,07",1,Campinas/SP/Brasil,Cartao de Debito,Entregue
TRX0007624,PED004035,2026-05-12,CLI00313,Monitor 27,Eletronicos,1107.79,1,Rio de Janeiro/RJ/Brasil,Pix,Entregue
TRX0007625,PED004036,2026-05-14,CLI00628,Vestido Midi,Moda,"R$ 210,13",3,Sao Paulo/SP/Brasil,Cartao de Credito,Cancelado
TRX0007626,PED004036,14-05-2026,CLI00628,Capa para Smartphone,Acessorios,51.84,1,Sao Paulo/SP/Brasil,Cartao de Credito,Cancelado
TRX0007627,PED004036,14-05-2026,CLI00628,Smart TV 50,Eletronicos,"R$ 2.523,11",2,Sao Paulo/SP/Brasil,Cartao de Credito,Cancelado
TRX0007628,PED004036,2026-05-14,CLI00628,Halteres 10kg,Esporte,"R$ 193,86",1,Sao Paulo/SP/Brasil,Cartao de Credito,Cancelado
TRX0007629,PED004037,29/05/2026,CLI00191,Hub USB-C,Acessorios,"139,02",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007630,PED004038,2026-05-31,CLI00643,Luminaria de Mesa,Casa,"133,26",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007631,PED004038,2026-05-31,CLI00643,Camisa Social Slim,Moda,162.46,1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007632,PED004039,2026-05-10,CLI00265,Headset Gamer,Acessorios,"R$ 276,37",4,Campinas/SP/Brasil,Pix,Entregue
TRX0007633,PED004039,2026-05-10,CLI00265,Tablet 10,eletronicos,"R$ 1.252,31",1,Campinas/SP/Brasil,Pix,Entregue
TRX0007634,PED004040,2026-05-23,CLI00530,Liquidificador Potente,Casa,"229,65",1,Belo Horizonte/MG/Brasil,Cartao de Credito,Cancelado
TRX0007635,PED004040,2026-05-23,CLI00530,,Acessorios,255.25,1,Belo Horizonte/MG/Brasil,Cartao de Credito,Cancelado
TRX0007636,PED004041,2026-05-10,CLI00093,Livro Historia do Brasil,Livros,74.45,1,Santos/SP/Brasil,Pix,Entregue
TRX0007637,PED004041,2026-05-10,CLI00093,Teclado Mecanico,Acessorios,"R$ 376,78",1,Santos/SP/Brasil,Pix,Entregue
TRX0006137,PED003244,2026-01-25,CLI00417,Calca Jeans Reta,Moda,"196,55",2,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007638,PED004041,10/05/2026,CLI00093,Garrafa Termica,Esporte,"R$ 119,23",1,Santos/SP/Brasil,Pix,Entregue
TRX0007639,PED004041,2026-05-10,CLI00093,Livro SQL Essencial,Livros,84.27,1,Santos/SP/Brasil,Pix,Entregue
TRX0007640,PED004042,11-05-2026,CLI00033,Headset Gamer,Acessorios,"R$ 279,09",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007641,PED004042,2026-05-11,CLI00033,Vestido Midi,Moda,"R$ 231,51",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007642,PED004042,2026-05-11,CLI00033,Camisa Social Slim,Moda,"159,97",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007643,PED004042,2026-05-11,CLI00033,Hub USB-C,ACESSORIOS,"138,10",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007644,PED004042,2026-05-11,CLI00033,Jaqueta Corta Vento,Moda,"274,34",1,Fortaleza/CE/Brasil,Cartao de Credito,Entregue
TRX0007645,PED004043,31/05/2026,CLI00191,Headset Gamer,Acessorios,"R$ 258,67",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0003221,PED001700,2025-05-29,CLI00480,Calca Jeans Reta,Moda,"193,91",1,Porto Alegre/RS/Brasil,Cartao de Credito,Processando
TRX0007646,PED004043,31-05-2026,CLI00191,Cafeteira Eletrica,Casa,"R$ 281,38",1,Sao Paulo/SP/Brasil,Pix,Entregue
TRX0007647,PED004044,2026-05-24,CLI00508,Camiseta Dry Fit,Esporte,"80,29",1,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0007648,PED004044,2026-05-24,CLI00508,Livro SQL Essencial,livros,75.48,1,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0007649,PED004044,24-05-2026,CLI00508,Notebook Gamer,Eletronicos,"5.196,50",1,Sao Paulo/SP/Brasil,Cartao de Credito,Enviado
TRX0007650,PED004045,2026-05-08,CLI00361,Hub USB-C,Acessorios,"R$ 136,90",4,Santos/SP/Brasil,Cartao de Credito,Entregue
TRX0007651,PED004046,29-05-2026,CLI00568,Tablet 10,Eletronicos,1386.50,1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0007652,PED004046,2026-05-29,CLI00568,Mouse Sem Fio,Acessorios,"R$ 92,68",1,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0007653,PED004047,13-05-2026,CLI00116,Jogo de Panelas,Casa,"391,02",3,Belo Horizonte/MG/Brasil,Cartao de Credito,entregue
TRX0007654,PED004048,27/05/2026,CLI00382,Halteres 10kg,Esporte,"R$ 203,96",4,Curitiba/PR/Brasil,Cartao de Credito,Cancelado
TRX0007655,PED004048,27-05-2026,CLI00382,Tablet 10,Eletronicos,1385.86,2,Curitiba/PR/Brasil,Cartao de Credito,Cancelado
TRX0007656,PED004049,27/05/2026,CLI00026,Camisa Social Slim,Moda,"R$ 159,81",3,Brasilia/DF/Brasil,Pix,Entregue
TRX0007657,PED004049,27/05/2026,CLI00026,Mochila para Notebook,Acessorios,"184,51",2,Brasilia/DF/Brasil,Pix,Entregue
TRX0007658,PED004049,2026-05-27,CLI00026,Smartphone X200,Eletronicos,"R$ 2.102,15",1,Brasilia/DF/Brasil,Pix,Entregue
TRX0007659,PED004050,2026-05-24,CLI00576,Jaqueta Corta Vento,Moda,263.67,1,Curitiba/PR/Brasil,Pix,Entregue
TRX0007660,PED004050,2026-05-24,CLI00576,Mochila para Notebook,Acessorios,"R$ 186,72",1,Curitiba/PR/Brasil,Pix,Entregue
TRX0007661,PED004051,26/05/2026,CLI00118,Tenis Corrida Leve,Esporte,"R$ 326,62",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007662,PED004052,11/05/2026,CLI00600,Camiseta Dry Fit,Esporte,"80,89",1,Fortaleza/CE/Brasil,Boleto,Entregue
TRX0007663,PED004053,2026-05-02,CLI00482,Aspirador Robo,Casa,"R$ 1.615,68",1,Fortaleza/CE/Brasil,Pix,Cancelado
TRX0007664,PED004054,01-05-2026,CLI00582,Livro Dados em Acao,Livros,"R$ 89,25",1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0007665,PED004054,2026-05-01,CLI00582,Livro SQL Essencial,Livros,"R$ 77,74",1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0007666,PED004055,29/05/2026,CLI00069,Camiseta Dry Fit,Esporte,"85,46",1,Santos/SP/Brasil,Cartao de Credito,Cancelado
TRX0007667,PED004055,2026-05-29,CLI00069,Mouse Sem Fio,Acessorios,87.33,1,Santos/SP/Brasil,Cartao de Credito,Cancelado
TRX0007668,PED004056,19-05-2026,CLI00462,Halteres 10kg,Esporte,187.91,3,Goiania/GO/Brasil,Pix,Processando
TRX0007669,PED004056,2026-05-19,CLI00462,Jaqueta Corta Vento,Moda,262.49,3,Goiania/GO/Brasil,Pix,Processando
TRX0007670,PED004056,19/05/2026,CLI00462,Garrafa Termica,Esporte,123.85,1,Goiania/GO/Brasil,Pix,Processando
TRX0007671,PED004057,2026-05-11,CLI00347,Camisa Social Slim,Moda,"R$ 163,18",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007672,PED004057,2026-05-11,CLI00347,Capa para Smartphone,Acessorios,"49,81",2,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007673,PED004057,2026-05-11,CLI00347,Camiseta Dry Fit,Esporte,"82,11",1,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007674,PED004057,11/05/2026,CLI00347,Cafeteira Eletrica,Casa,"288,91",2,Curitiba/PR/Brasil,Boleto,Entregue
TRX0007675,PED004058,12-05-2026,CLI00342,Carregador Turbo,Acessorios,"R$ 101,07",1,Recife/PE/Brasil,Pix,Entregue
TRX0007676,PED004058,2026-05-12,CLI00342,Aspirador Robo,Casa,"R$ 1.612,61",1,Recife/PE/Brasil,Pix,Entregue
TRX0007677,PED004059,25/05/2026,CLI00130,Jogo de Panelas,Casa,"396,76",2,Sao Paulo/SP/Brasil,Cartao de Credito,Entregue
TRX0007678,PED004059,2026-05-25,CLI00130,Tenis Corrida Leve,Esporte,"R$ 321,49",1,Sao Paulo/SP/Brasil,Cartao de Credito,entregue
TRX0007679,PED004060,15/05/2026,CLI00331,Monitor 27,eletronicos,1168.40,2,Uberlandia/MG/Brasil,Boleto,Entregue
TRX0007680,PED004060,2026-05-15,CLI00331,Halteres 10kg,esporte,"200,90",4,Uberlandia/MG/Brasil,Boleto,Entregue
TRX0007681,PED004061,2026-05-01,CLI00384,Teclado Mecanico,Acessorios,"R$ 345,42",1,Niteroi/RJ/Brasil,Cartao de Credito,Entregue
TRX0007682,PED004061,2026-05-01,CLI00384,Notebook Gamer,Eletronicos,"R$ 5.037,50",1,Niteroi/RJ/Brasil,Cartao de Credito,Entregue
TRX0007683,PED004062,06/05/2026,CLI00385,Smart TV 50,Eletronicos,"2.733,68",1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0007684,PED004062,06/05/2026,CLI00385,Mochila para Notebook,Acessorios,"170,48",2,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0007685,PED004062,06/05/2026,CLI00385,Teclado Mecanico,Acessorios,338.79,1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0001727,PED000912,07/12/2024,CLI00329,Notebook Ultrafino,Eletronicos,3430.38,1,Recife/PE/Brasil,Cartao de Debito,ENTREGUE
TRX0007686,PED004062,2026-05-06,CLI00385,Cafeteira Eletrica,Casa,"R$ 295,69",1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0007687,PED004062,2026-05-06,CLI00385,Livro Dados em Acao,Livros,89.32,1,Belo Horizonte/MG/Brasil,Boleto,Entregue
TRX0007688,PED004063,2026-05-08,CLI00652,Carregador Turbo,Acessorios,"R$ 103,18",4,Fortaleza/CE/Brasil,Boleto,Entregue
